Index,Marka Kodu,Tip Kodu,Marka Adı,Tip Adı
28414,600,7913,MOTORSIKLET,SILENCE S01 STD ELECTRIC SCOOTER
28415,600,7914,MOTORSIKLET,SILENCE S02HS ELECTRIC SCOOTER
28416,600,7915,MOTORSIKLET,SILENCE S02LS 1PL ELECTRIC SCOOTER
28417,600,7916,MOTORSIKLET,SILENCE S02LS 2PL ELECTRIC SCOOTER
28418,600,7917,MOTORSIKLET,SILENCE S01 URBAN ELECTRIC SCOOTER
28419,600,7918,MOTORSIKLET,SILENCE S02 HIGH SPEED 1PL ELECTRIC SCOOTER
28420,600,7919,MOTORSIKLET,SILENCE S02 LS 2PL DUSUKMENZIL ELECTRIC S.TER
28421,600,7920,MOTORSIKLET,SILENCE S01 BASIC 5 KWA
28422,600,7921,MOTORSIKLET,SILENCE S01 STANDART 7 KWA
28423,600,7922,MOTORSIKLET,SILENCE S01 PLUS 9 KWA
28424,600,7923,MOTORSIKLET,SILENCE S02 HS 2PL 7KW
28425,600,7924,MOTORSIKLET,SILENCE S04 (L7E-CP)
28426,600,7951,MOTORSIKLET,BAJAJ BOXER 150
28427,600,7952,MOTORSIKLET,BAJAJ PULSAR 200 NS
28428,600,7953,MOTORSIKLET,BAJAJ DISCOVER 125 ST
28429,600,7954,MOTORSIKLET,BAJAJ PULSAR RS 200
28430,600,7955,MOTORSIKLET,BAJAJ PULSAR DISCOVER 150F
28431,600,7956,MOTORSIKLET,BAJAJ DISCOVER 150S
28432,600,7958,MOTORSIKLET,BAJAJ QUTE QCAR (DORT TEKERLI)
28433,600,7959,MOTORSIKLET,BAJAJ PULSAR NS150
28434,600,7960,MOTORSIKLET,BAJAJA PULSAR AS150
28435,600,7961,MOTORSIKLET,BAJAJ AVENGER STREET 150
28436,600,7962,MOTORSIKLET,BAJAJ PULSAR NS200
28437,600,7963,MOTORSIKLET,BAJAJ PULSAR RS200
28438,600,7964,MOTORSIKLET,BAJAJ DOMINAR 400 E4
28439,600,7965,MOTORSIKLET,BAJAJ PULSAR NS160
28440,600,7966,MOTORSIKLET,BAJAJ V15
28441,600,7967,MOTORSIKLET,BAJAJ QUTE QCAR (DORT TEKERLI) (BINEK)
28442,600,7968,MOTORSIKLET,BAJAJ QOUTE QCAR (DORT TEKERLI) (TICARI)
28443,600,7969,MOTORSIKLET,BAJAJ PULSAR NS 125
28444,600,7970,MOTORSIKLET,BAJAJ DOMINAR D 400 UG
28445,600,7971,MOTORSIKLET,BAJAJ DOMINAR D 250
28446,600,7972,MOTORSIKLET,BAJAJ DOMINAR D 400 UG E5
28447,600,7973,MOTORSIKLET,BAJAJ PULSAR N 250
28448,600,7974,MOTORSIKLET,BAJAJ PULSAR F 250
28449,600,7975,MOTORSIKLET,BAJAJ PULSAR NS 200 UG
28450,600,7976,MOTORSIKLET,BAJAJ PULSAR N 160
28451,600,8001,MOTORSIKLET,LML STAR 125
28452,600,8002,MOTORSIKLET,LML STAR 150
28453,600,8003,MOTORSIKLET,LML STAR 200
28454,600,8025,MOTORSIKLET,KAISER KS 200
28455,600,8051,MOTORSIKLET,GOUPIL G3 DAMPERLI KASA DORT TEKER ELEKTRIKLI
28456,600,8052,MOTORSIKLET,GOUPIL G5H HYBRID
28457,600,8053,MOTORSIKLET,GOUPIL G4 ELEKTRIKLI
28458,600,8075,MOTORSIKLET,DAELIM DAYSTAR 250
28459,600,8125,MOTORSIKLET,DI BLASI R7E
28460,600,8130,MOTORSIKLET,SLANE SWAY N90 (L3e-A1)
28461,600,8150,MOTORSIKLET,REGAL RAPTOR DAYTONA DD250E 6C
28462,600,8151,MOTORSIKLET,REGAL RAPTOR K5M-S ELEKTRIKLI
28463,600,8152,MOTORSIKLET,REGAL RAPTOR DD 400 E-6C
28464,600,8153,MOTORSIKLET,REGAL RAPTOR DD 125 E
28465,600,8154,MOTORSIKLET,REGAL RAPTOR CLASSIC 125
28466,600,8155,MOTORSIKLET,REGAL RAPTOR DAYTONA 125
28467,600,8156,MOTORSIKLET,REGAL RAPTOR DAYTONA 250V
28468,600,8157,MOTORSIKLET,REGAL RAPTOR PILDER 125
28469,600,8158,MOTORSIKLET,REGAL RAPTOR PILDER 250
28470,600,8159,MOTORSIKLET,REGAL RAPTOR CAFE RACER 125
28471,600,8160,MOTORSIKLET,REGAL RAPTOR MAX 125
28472,600,8161,MOTORSIKLET,REGAL RAPTOR XSUV 125
28473,600,8162,MOTORSIKLET,REGAL RAPTOR XSUV 250
28474,600,8163,MOTORSIKLET,REGAL RAPTOR SHARK 250
28475,600,8164,MOTORSIKLET,REGAL RAPTOR DAYTONA 250S
28476,600,8201,MOTORSIKLET,GASGAS EC 250F
28477,600,8202,MOTORSIKLET,GASGAS TXT 125 PRO
28478,600,8203,MOTORSIKLET,GASGAS TXT 250 PRO
28479,600,8204,MOTORSIKLET,GASGAS TXT 250 PRO RACING
28480,600,8205,MOTORSIKLET,GASGAS TXT 300 PRO
28481,600,8206,MOTORSIKLET,GASGAS TXT 300 PRO RACING
28482,600,8207,MOTORSIKLET,GASGAS TXT RANDONNE 125
28483,600,8208,MOTORSIKLET,GASGAS EC 250 STANDART
28484,600,8209,MOTORSIKLET,GASGAS EC 300 STANDART
28485,600,8210,MOTORSIKLET,GASGAS EC 125 RACING
28486,600,8211,MOTORSIKLET,GASGAS EC 250 RACING E START
28487,600,8212,MOTORSIKLET,GASGAS EC 300 RACING E START
28488,600,8213,MOTORSIKLET,GASGAS EC 250 F RACING
28489,600,8214,MOTORSIKLET,GASGAS EC 450 F RACING
28490,600,8215,MOTORSIKLET,GASGAS EC30 303 ENDUCROSS
28491,600,8216,MOTORSIKLET,GASGAS TRIAL CONTACT
28492,600,8217,MOTORSIKLET,GASGAS EC250F E5
28493,600,8218,MOTORSIKLET,GASGAS EC 250
28494,600,8219,MOTORSIKLET,GASGAS EC 300
28495,600,8220,MOTORSIKLET,GASGAS EC 350 F
28496,600,8221,MOTORSIKLET,GASGAS TXT RACING 125
28497,600,8222,MOTORSIKLET,GASGAS TXT RACING 250
28498,600,8223,MOTORSIKLET,GASGAS ES 700
28499,600,8225,MOTORSIKLET,HERO GLAMOUR
28500,600,8226,MOTORSIKLET,HERO PLEASURE
28501,600,8227,MOTORSIKLET,HERO THRILLER
28502,600,8228,MOTORSIKLET,HERO DASH LX
28503,600,8229,MOTORSIKLET,HERO DASH VX
28504,600,8230,MOTORSIKLET,HERO DUET LX
28505,600,8231,MOTORSIKLET,HERO DUET VX
28506,600,8232,MOTORSIKLET,HERO T SPORT 150
28507,600,8233,MOTORSIKLET,HERO HUNK 150
28508,600,8234,MOTORSIKLET,HERO KARIZMA R
28509,600,8235,MOTORSIKLET,HERO PLEASURE 110
28510,600,8236,MOTORSIKLET,HERO DUET 110
28511,600,8237,MOTORSIKLET,HERO DASH 110
28512,600,8238,MOTORSIKLET,HERO DUET 125
28513,600,8239,MOTORSIKLET,HERO DASH 125
28514,600,8240,MOTORSIKLET,HERO IGNITORE 125
28515,600,8241,MOTORSIKLET,HERO HUNK 200R ABS
28516,600,8242,MOTORSIKLET,HERO PLEASURE+
28517,600,8243,MOTORSIKLET,HERO DASH 110i
28518,600,8244,MOTORSIKLET,HERO DUET 110i
28519,600,8245,MOTORSIKLET,HERO XPULSE 200
28520,600,8246,MOTORSIKLET,HERO XPULSE 200T
28521,600,8247,MOTORSIKLET,HERO X-PULSE 200 4V
28522,600,8250,MOTORSIKLET,VMOTO CPX EXPLORER
28523,600,8270,MOTORSIKLET,ERSI ES 125
28524,600,8271,MOTORSIKLET,ERSI LK 150T-21S
28525,600,8275,MOTORSIKLET,ERBIS ER 100 ASSOS
28526,600,8280,MOTORSIKLET,LUQI EV400-M1 (L7E-CP)
28527,600,8290,MOTORSIKLET,TAKTAS ATHENA 125
28528,600,8291,MOTORSIKLET,TAKTAS APOLLO 150
28529,600,8299,MOTORSIKLET,RUTEC DY125T-16D BADI 125 (L3E-A1)
28530,600,8300,MOTORSIKLET,RUTEC R9 ZNBR125
28531,600,8301,MOTORSIKLET,RUTEC LUCCA ZNBU125
28532,600,8310,MOTORSIKLET,QUADRO 350S
28533,600,8311,MOTORSIKLET,QUADRO 4
28534,600,8312,MOTORSIKLET,QUADRO QV4
28535,600,8313,MOTORSIKLET,QUADRO QV3
28536,600,8314,MOTORSIKLET,QOODER OXYGEN L3 ELECTRIC SCOOTER
28537,600,8315,MOTORSIKLET,QOODER QV4 TODS
28538,600,8325,MOTORSIKLET,ITALJET DRAGSTER 125 CBS
28539,600,8326,MOTORSIKLET,ITALJET DRAGSTER 200 ABS
28540,600,8327,MOTORSIKLET,ITALJET DRAGSTER 125 ABS FIRST EDITION
28541,600,8328,MOTORSIKLET,ITALJET DRAGSTER 300 ABS
28542,600,8340,MOTORSIKLET,INDIAN CHIEF CLASSIC
28543,600,8341,MOTORSIKLET,INDIAN CHIEF VINTAGE
28544,600,8342,MOTORSIKLET,INDIAN CHIEFTAN
28545,600,8343,MOTORSIKLET,INDIAN SCOUT
28546,600,8344,MOTORSIKLET,INDIAN ROADMASTER
28547,600,8345,MOTORSIKLET,INDIAN CHIEF DARK HOUSE
28548,600,8346,MOTORSIKLET,INDIAN DARKHOUSE
28549,600,8347,MOTORSIKLET,INDIAN SCOUT BOBBER TWENTY
28550,600,8348,MOTORSIKLET,INDIAN SCOUT BOBBER
28551,600,8349,MOTORSIKLET,INDIAN CHIEF BOBBER DARK HOUSE
28552,600,8350,MOTORSIKLET,INDIAN FTR RALLY
28553,600,8351,MOTORSIKLET,INDIAN FTR R CARBON
28554,600,8352,MOTORSIKLET,INDIAN CHEFTAIN LIMITED
28555,600,8353,MOTORSIKLET,INDIAN CHIEF BOBBER DARK HORSE
28556,600,8354,MOTORSIKLET,INDIAN SPRINGFIELD
28557,600,8355,MOTORSIKLET,INDIAN CHALLENGER LIMITED
28558,600,8356,MOTORSIKLET,INDIAN CHALLENGER JD
28559,600,8357,MOTORSIKLET,INDIAN PURSUIT LIMITED PREMIUM
28560,600,8358,MOTORSIKLET,INDIAN ROGUE
28561,600,8359,MOTORSIKLET,INDIAN FTR1200 S
28562,600,8360,MOTORSIKLET,INDIAN FTR1200 Z R CARBON
28563,600,8361,MOTORSIKLET,INDIAN CHIEFTAIN DARK HORSE
28564,600,8362,MOTORSIKLET,INDIAN SUPER CHIEF LIMITED
28565,600,8363,MOTORSIKLET,INDIAN ROADMASTER BM
28566,600,8364,MOTORSIKLET,INDIAN CHIEF LIMITED RUBY METALLIC
28567,600,8371,MOTORSIKLET,VICTORY CROSS COUNTRY
28568,600,8372,MOTORSIKLET,VICTORY VISION TOUR
28569,600,8373,MOTORSIKLET,VICTORY VISION
28570,600,8374,MOTORSIKLET,VICTORY CROSS COUNTRY LE
28571,600,8375,MOTORSIKLET,VICTORY  GUNNER
28572,600,8376,MOTORSIKLET,VICTORY HAMMER 8-BALL
28573,600,8377,MOTORSIKLET,VICTORY HIGHBALL
28574,600,8378,MOTORSIKLET,VICTORY MAGNUM
28575,600,8379,MOTORSIKLET,VICTORY NESS MAGNUM
28576,600,8380,MOTORSIKLET,VICTORY VEGAS 8-BALL
28577,600,8381,MOTORSIKLET,VICTORY CROSS COUNTRY TOUR
28578,600,8382,MOTORSIKLET,VICTORY MAGNUM X-1
28579,600,8401,MOTORSIKLET,DAELIM S3 ADVANCE 250
28580,600,8402,MOTORSIKLET,DAELIM VJF ROADWIN 250R
28581,600,8403,MOTORSIKLET,DAELIM DART 125
28582,600,8404,MOTORSIKLET,DAELIM B-BONE
28583,600,8405,MOTORSIKLET,DAELIM AROMA
28584,600,8406,MOTORSIKLET,DAELIM BEAGLE
28585,600,8407,MOTORSIKLET,DAELIM S3 ADVANCE 250 ABS
28586,600,8408,MOTORSIKLET,DAELIM DAYSTAR 250 ABS
28587,600,8421,MOTORSIKLET,TROMOX UKKO-S (L3E-A1)
28588,600,8422,MOTORSIKLET,TROMOX MC10 STREETX
28589,600,8423,MOTORSIKLET,TROMOX MC10 STREETX PLUS
28590,600,8451,MOTORSIKLET,TVS NEO X3i
28591,600,8452,MOTORSIKLET,TVS WEGO 110
28592,600,8453,MOTORSIKLET,TVS JUPITER
28593,600,8454,MOTORSIKLET,TVS ZEST 110
28594,600,8455,MOTORSIKLET,TVS SCOOTY PEP+
28595,600,8456,MOTORSIKLET,TVS JUPITER ZX 110
28596,600,8457,MOTORSIKLET,TVS RTR APACHE 180
28597,600,8458,MOTORSIKLET,TVS SCOOTY ZEST
28598,600,8459,MOTORSIKLET,TVS RTR APACHE 150
28599,600,8460,MOTORSIKLET,TVS APACHE RTR 200FI
28600,600,8461,MOTORSIKLET,TVS JUPITER 110 FI E4
28601,600,8462,MOTORSIKLET,TVS APACHE RTR 160 FI
28602,600,8463,MOTORSIKLET,TVS WEGO 110 FI
28603,600,8464,MOTORSIKLET,TVS JUPITER 125
28604,600,8465,MOTORSIKLET,TVS NTORQ 125
28605,600,8466,MOTORSIKLET,TVS RAIDER
28606,600,8467,MOTORSIKLET,TVS JUPITER 110 E5
28607,600,8468,MOTORSIKLET,TVS APACHE RTR 200 4V E5
28608,600,8475,MOTORSIKLET,PUMAREX AMAZON 150  ATV
28609,600,8476,MOTORSIKLET,KAZUMA 500 ATV
28610,600,8485,MOTORSIKLET,KRAL ATIRA KR02 ELEKTRIKLI
28611,600,8486,MOTORSIKLET,KRAL TETA KR18 ELEKTRIKLI
28612,600,8487,MOTORSIKLET,KRAL ZETA KR24 ELEKTRIKLI
28613,600,8488,MOTORSIKLET,KRAL PITA KR19 ELEKTRIKLI
28614,600,8489,MOTORSIKLET,KRAL AVA KR 25 ELEKTRIKLI
28615,600,8490,MOTORSIKLET,KRAL VARUNA KR14 ELEKTRIKLI
28616,600,8491,MOTORSIKLET,KRAL VIVA KR17 ELEKTRIKLI
28617,600,8492,MOTORSIKLET,KRAL VERSO KR26 ELEKTRIKLI
28618,600,8493,MOTORSIKLET,KRAL MERLIN KR03 ELEKTRIKLI
28619,600,8494,MOTORSIKLET,KRAL LEONIS KR22 ELEKTRIKLI
28620,600,8495,MOTORSIKLET,KRAL GUNES KR05 ELEKTRIKLI
28621,600,8496,MOTORSIKLET,KRAL VEGA KR08 ELEKTRIKLI
28622,600,8497,MOTORSIKLET,KRAL VELLO KR21 ELEKTRIKLI
28623,600,8498,MOTORSIKLET,KRAL BETA KR20 ELEKTRIKLI
28624,600,8499,MOTORSIKLET,KRAL  SEDNA KR16 ELEKTRIKLI
28625,600,8500,MOTORSIKLET,KRAL LIMA KR23 ELEKTRIKLI
28626,600,8501,MOTORSIKLET,KRAL NOVA KR06 ELEKTRIKLI
28627,600,8502,MOTORSIKLET,KRAL NOVA KR07 ELEKTRIKLI
28628,600,8503,MOTORSIKLET,KRAL EROS KR10 ELEKRIKLI
28629,600,8504,MOTORSIKLET,KRAL TITAN KR04 ELEKTRIKLI
28630,600,8505,MOTORSIKLET,KRAL KELVIN KR06-2 ELEKTRIKLI
28631,600,8506,MOTORSIKLET,KRAL KELVIN KR07-2 ELEKTRIKLI
28632,600,8507,MOTORSIKLET,KRAL FIZAN KR07-2 ELEKTRIKLI
28633,600,8508,MOTORSIKLET,KRAL VESTA KR11 ELEKTRIKLI
28634,600,8509,MOTORSIKLET,KRAL VESTA KR12 ELEKTRIKLI
28635,600,8510,MOTORSIKLET,KRAL TRUVA KR13 ELEKTRIKLI
28636,600,8511,MOTORSIKLET,KRAL TITUS KR200
28637,600,8512,MOTORSIKLET,KRAL ARGON KR150A-7 ATV
28638,600,8513,MOTORSIKLET,KRAL KAMA LX200 ATV
28639,600,8514,MOTORSIKLET,KRAL KR500 REGOR ATV
28640,600,8515,MOTORSIKLET,KRAL TORRO KR1000 ATV
28641,600,8516,MOTORSIKLET,KRAL NOSTALJI KR100 A
28642,600,8517,MOTORSIKLET,KRAL EFE KR100-7
28643,600,8518,MOTORSIKLET,KRAL HILAL KR100-16
28644,600,8519,MOTORSIKLET,KRAL HILAL KR130-16
28645,600,8520,MOTORSIKLET,KRAL SEYYAH KR100 B
28646,600,8521,MOTORSIKLET,KRAL REIS KR100-2
28647,600,8522,MOTORSIKLET,KRAL REIS KR125-7
28648,600,8523,MOTORSIKLET,KRAL AGA KR100-2A
28649,600,8524,MOTORSIKLET,KRAL AGA KR125-7D
28650,600,8525,MOTORSIKLET,KRAL ARES KR100-2A
28651,600,8526,MOTORSIKLET,KRAL ARES KR125-7D
28652,600,8527,MOTORSIKLET,KRAL KAPTAN KR150-G
28653,600,8528,MOTORSIKLET,KRAL PLUTON YB100T-22
28654,600,8529,MOTORSIKLET,KRAL EPICO KR41 ELEKTRIKLI
28655,600,8530,MOTORSIKLET,KRAL ASTEROIT KR24 ELEKRIKLI
28656,600,8531,MOTORSIKLET,KRAL GETA 5000 KR43 ATV
28657,600,8532,MOTORSIKLET,KRAL TRISTE 4500 KR39 ATV
28658,600,8533,MOTORSIKLET,KRAL INO 250 KR30 ATV
28659,600,8534,MOTORSIKLET,KRAL REY KR11 ELEKTRIKLI
28660,600,8535,MOTORSIKLET,KRAL VESTA KR12X ELEKTRIKLI
28661,600,8536,MOTORSIKLET,KRAL TRUVA KR13X EELKTRIKLI
28662,600,8537,MOTORSIKLET,KRAL TITUS KR200X
28663,600,8538,MOTORSIKLET,KRAL GRANDE 5000 KR39 ELEKTRIKLI
28664,600,8539,MOTORSIKLET,KRAL BELLO 6000 KR37 ELEKTRIKLI
28665,600,8540,MOTORSIKLET,KRAL KR40 GRANDE-6 7000
28666,600,8541,MOTORSIKLET,KRAL VESTA KR12 5000
28667,600,8542,MOTORSIKLET,KRAL YB100T-4
28668,600,8543,MOTORSIKLET,KRAL ARES 125
28669,600,8544,MOTORSIKLET,KRAL ARNEB 150
28670,600,8545,MOTORSIKLET,KRAL RIGIL 125
28671,600,8546,MOTORSIKLET,KRAL VEGA 125
28672,600,8547,MOTORSIKLET,KRAL SPICA 100
28673,600,8601,MOTORSIKLET,HUSQVARNA TE 125
28674,600,8602,MOTORSIKLET,HUSQVARNA TE 300
28675,600,8603,MOTORSIKLET,HUSQVARNA FE 250
28676,600,8604,MOTORSIKLET,HUSQVARNA FE 350
28677,600,8605,MOTORSIKLET,HUSQVARNA FE 450
28678,600,8606,MOTORSIKLET,HUSQVARNA FE 501
28679,600,8607,MOTORSIKLET,HUSQVARNA TC 85
28680,600,8608,MOTORSIKLET,HUSQVARNA TC 125
28681,600,8609,MOTORSIKLET,HUSQVARNA FC 250
28682,600,8610,MOTORSIKLET,HUSQVARNA FC 350
28683,600,8611,MOTORSIKLET,HUSQVARNA FC 450
28684,600,8612,MOTORSIKLET,HUSQVARNA FS 450
28685,600,8613,MOTORSIKLET,HUSQVARNA TE 85
28686,600,8614,MOTORSIKLET,HUSQVARNA 701 SUPERMOTO
28687,600,8615,MOTORSIKLET,HUSQVARNA 701 ENDURO
28688,600,8616,MOTORSIKLET,HUSQAVARNA TC 50
28689,600,8617,MOTORSIKLET,HUSQVARNA TC 65
28690,600,8618,MOTORSIKLET,HUSQVARNA VITPILEN 401
28691,600,8619,MOTORSIKLET,HUSQVARNA VITPILEN 701
28692,600,8620,MOTORSIKLET,HUSQVARNA SVARTPILEN 401
28693,600,8621,MOTORSIKLET,HUSQVARNA TE 150
28694,600,8622,MOTORSIKLET,HUSQVARNA TE 250i
28695,600,8623,MOTORSIKLET,HUSQVARNA TE 300i
28696,600,8624,MOTORSIKLET,HUSQVARNA TX 125
28697,600,8625,MOTORSIKLET,HUSQVARNA SVARTPILEN 701
28698,600,8626,MOTORSIKLET,HUSQAVARNA TC 85 SX
28699,600,8627,MOTORSIKLET,HUSQVARNA 701 ENDURO LR
28700,600,8628,MOTORSIKLET,HUSQVARNA TE 150i
28701,600,8629,MOTORSIKLET,HUSQVARNA SVARTPILEN 250
28702,600,8630,MOTORSIKLET,HUSQVARNA 901 NORDEN
28703,600,8631,MOTORSIKLET,HUSQVARNA SVARTPILEN 125
28704,600,8632,MOTORSIKLET,HUSQVARNA 901 NORDEN EXPEDITION
28705,600,8633,MOTORSIKLET,HUSQVARNA TE 300i PRO
28706,600,8634,MOTORSIKLET,HUSQVARNA FE 350 PRO
28707,600,8635,MOTORSIKLET,HUSQVARNA SVARTPILEN 801
28708,600,8651,MOTORSIKLET,CELIK SK125
28709,600,8652,MOTORSIKLET,CELIK XGJ 100-7A
28710,600,8653,MOTORSIKLET,CELIK KT 125
28711,600,8655,MOTORSIKLET,STANFORD STF-LH
28712,600,8656,MOTORSIKLET,STANFORD STF-A4
28713,600,8657,MOTORSIKLET,SANRAIN STREET MONSTER S-ADV
28714,600,8658,MOTORSIKLET,DIMEN DP03
28715,600,8659,MOTORSIKLET,VIGOROUS V28
28716,600,8660,MOTORSIKLET,ENGTIAN YH01
28717,600,8690,MOTORSIKLET,YELLOW ROCK 125 BT
28718,600,8692,MOTORSIKLET,YELLOW ROCK CQ 150T-2
28719,600,8701,MOTORSIKLET,MARANTA ARDOUR 150 SCOOTER
28720,600,8702,MOTORSIKLET,MARANTA LUCATI 100
28721,600,8703,MOTORSIKLET,MARANTA TERRA 100
28722,600,8704,MOTORSIKLET,MARANTA MONETTI 150
28723,600,8705,MOTORSIKLET,MARANTA SAFIR 100
28724,600,8706,MOTORSIKLET,MARANTA BOSS 100
28725,600,8707,MOTORSIKLET,MARANTA BOSS 125
28726,600,8708,MOTORSIKLET,MARANTA BOSS 125 LUX
28727,600,8709,MOTORSIKLET,MARANTA NOVA 125
28728,600,8710,MOTORSIKLET,MARANTA APEX 200
28729,600,8711,MOTORSIKLET,MARANTA THUNDER 250
28730,600,8715,MOTORSIKLET,TM RACING 250
28731,600,8725,MOTORSIKLET,ZELSUN MS100-16
28732,600,8726,MOTORSIKLET,ZELSUN MS100-26
28733,600,8727,MOTORSIKLET,ZELSUN MS125-7
28734,600,8728,MOTORSIKLET,ZELSUN MS150-6
28735,600,8729,MOTORSIKLET,ZELSUN MS139-9
28736,600,8730,MOTORSIKLET,ZELSUN MS250-70
28737,600,8731,MOTORSIKLET,ZELSUN MS01-2000 ELEKTRIKLI
28738,600,8732,MOTORSIKLET,ZELSUN MS02-3000 ELEKTRIKLI
28739,600,8733,MOTORSIKLET,ZELSUN MS03-3000 ELEKTRIKLI
28740,600,8734,MOTORSIKLET,ZELSUN MS04-2000 ELEKTRIKLI
28741,600,8735,MOTORSIKLET,ZELSUN MS05-3000 ELEKTRIKLI
28742,600,8736,MOTORSIKLET,ZELSUN ZS100-32
28743,600,8755,MOTORSIKLET,ZEALSUN 250 R
28744,600,8775,MOTORSIKLET,MOTOZEEN PUMA MZ 100A
28745,600,8776,MOTORSIKLET,MOTOZEEN LEON MZ 100B
28746,600,8777,MOTORSIKLET,MOTOZEEN DOBLO 3000 E-SCOOTER
28747,600,8778,MOTORSIKLET,MOTOZEEN DOBLO 3100 E-SCOOTER
28748,600,8779,MOTORSIKLET,MOTOZEEN DOBLO 3200 E-SCOOTER
28749,600,8780,MOTORSIKLET,MOTOZEEN POSTACI 3200 E-SCOOTER
28750,600,8781,MOTORSIKLET,MOTOZEEN POLO 3000 E-SCOOTER
28751,600,8782,MOTORSIKLET,MOTOZEEN PANDA 2500 E-SCOOTER
28752,600,8784,MOTORSIKLET,MIKU SUPER ELEKTRIK
28753,600,8786,MOTORSIKLET,TAZZARI MINIMAX 80 (L7E-CP)
28754,600,8790,MOTORSIKLET,QUAZZAR QT-2 CITY
28755,600,8791,MOTORSIKLET,QUAZZAR E-DIVINE PLUS
28756,600,8792,MOTORSIKLET,QUAZZAR E-DIVINE UNIQUE ONE
28757,600,8805,MOTORSIKLET,NANOK LIA 125
28758,600,8901,MOTORSIKLET,BETA RR 4T 350
28759,600,8902,MOTORSIKLET,BETA RR 4T 430
28760,600,8903,MOTORSIKLET,BETA RR 4T 480
28761,600,8904,MOTORSIKLET,BETA RR 4T 350 RC
28762,600,8905,MOTORSIKLET,BETA RR 4T 430 RC
28763,600,8906,MOTORSIKLET,BETA RR 4T 480 RC
28764,600,8907,MOTORSIKLET,BETA RR 2T 250
28765,600,8908,MOTORSIKLET,BETA RR 2T 250 RC
28766,600,8909,MOTORSIKLET,BETA XTRAINER 2T 250
28767,600,8910,MOTORSIKLET,BETA EVO 2T 250
28768,600,8911,MOTORSIKLET,BETA RR 4T 125 LC
28769,600,8921,MOTORSIKLET,CENNTRO AVANTIER (L7E-CU)
28770,600,8926,MOTORSIKLET,ARORA SHARK 125
28771,600,8927,MOTORSIKLET,ARORA JAGUAR 125
28772,600,8928,MOTORSIKLET,ARORA CP 250
28773,600,8929,MOTORSIKLET,ARORA BOSS 125
28774,600,8930,MOTORSIKLET,ARORA MALIBU PRO
28775,600,8931,MOTORSIKLET,ARORA MALIBU
28776,600,8932,MOTORSIKLET,ARORA MAX T EASY
28777,600,8933,MOTORSIKLET,ARORA MAX T
28778,600,8934,MOTORSIKLET,ARORA CRV 125
28779,600,8935,MOTORSIKLET,ARORA SAFARI 125
28780,600,8936,MOTORSIKLET,ARORA BEATRIX 125
28781,600,8937,MOTORSIKLET,ARORA QUANTUM 125
28782,600,8938,MOTORSIKLET,ARORA AR 06 125
28783,600,8939,MOTORSIKLET,ARORA CR 250
28784,600,8940,MOTORSIKLET,ARORA GEMMA
28785,600,8941,MOTORSIKLET,ARORA SMART 100
28786,600,8942,MOTORSIKLET,ARORA MOJITO PRO 125
28787,600,8943,MOTORSIKLET,ARORA MAX PRO
28788,600,8944,MOTORSIKLET,ARORA MAX JET
28789,600,8945,MOTORSIKLET,ARORA GS 525
28790,600,8946,MOTORSIKLET,ARORA SK 250 KV
28791,600,8947,MOTORSIKLET,ARORA SK 250 K
28792,600,8948,MOTORSIKLET,ARORA GP 250
28793,600,8949,MOTORSIKLET,ARORA CHINF 318
28794,600,8950,MOTORSIKLET,ARORA AR 185-16 FIRTINA
28795,600,8951,MOTORSIKLET,ARORA AR 150 T-N2 NOSTALJI
28796,600,8952,MOTORSIKLET,ARORA AR 100T-2A SPECIAL
28797,600,8953,MOTORSIKLET,ARORA AR 170-20 ELEGANT
28798,600,8954,MOTORSIKLET,ARORA AR 50-10 TOROS
28799,600,8955,MOTORSIKLET,ARORA AR 125-43 YBR
28800,600,8956,MOTORSIKLET,ARORA AR 125-48 YBR
28801,600,8957,MOTORSIKLET,ARORA AR 150T-8H JOKER
28802,600,8958,MOTORSIKLET,ARORA AR 200-GY
28803,600,8959,MOTORSIKLET,ARORA AR 100-B
28804,600,8960,MOTORSIKLET,ARORA AR 180-16 C
28805,600,8961,MOTORSIKLET,ARORA AR 13-2E
28806,600,8962,MOTORSIKLET,ARORA AR 13-2T
28807,600,8963,MOTORSIKLET,ARORA AR 180-19
28808,600,8964,MOTORSIKLET,ARORA AR 180-31
28809,600,8965,MOTORSIKLET,ARORA AR 150-50
28810,600,8966,MOTORSIKLET,ARORA AR 150-70
28811,600,8967,MOTORSIKLET,ARORA AR 100-19
28812,600,8968,MOTORSIKLET,ARORA AR 185-18
28813,600,8969,MOTORSIKLET,ARORA AR 100-7
28814,600,8970,MOTORSIKLET,ARORA AR 100-8A
28815,600,8971,MOTORSIKLET,ARORA TDL 25Z DERYA ELEKTRIKLI
28816,600,8972,MOTORSIKLET,ARORA 200-16 C JAGUAR
28817,600,8973,MOTORSIKLET,ARORA 185-20 FIRTINA
28818,600,8974,MOTORSIKLET,ARORA 100-5 KARGO
28819,600,8975,MOTORSIKLET,ARORA AR 125 CAPUCCINO
28820,600,8976,MOTORSIKLET,ARORA AR 100-8
28821,600,8977,MOTORSIKLET,ARORA AR125-25 VERANO
28822,600,8978,MOTORSIKLET,ARORA AR 250
28823,600,8979,MOTORSIKLET,ARORA SPECIAL ALFA 100
28824,600,8980,MOTORSIKLET,ARORA AR 150-5 KARGO
